TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,PRICE_SQFT,AREA,PRICE,TOTAL_LANDMARK_COUNT,BALCONY_NUM,FLOOR_NUM,CARPET_SQFT,BUILTUP_SQFT,SUPER_SQFT,side,latitude,longitude,society,preference,type,AmenityScore
1.0,1,2.0,4000.0,1,8,1,1.0,4000.0,750 sq.ft.,30 L,23.0,0.0,0.0,650.0,700.0,750.0,2,22.7249605,88.3691015,,2,0,5.9
2.0,1,3.0,4884.0,0,0,6,14.0,4884.0,1210-1290  sq.ft.,59.1  - 63 L,8.0,0.0,1.0,,,,3,22.384982,88.4186,siddha suburbia,2,2,0.0
2.0,1,2.0,4884.0,0,0,6,14.0,4884.0,915-1090  sq.ft.,44.69  - 53.24 L,8.0,0.0,1.0,,,,3,22.384982,88.4186,siddha suburbia,2,2,0.0
2.0,1,4.0,7402.0,0,0,5,22.0,7402.0,2350-2650  sq.ft.,1.74  - 1.96 Cr,15.0,0.0,1.0,,,,1,22.582263,88.490696,orbit urban park,2,2,0.0
2.0,1,3.0,7406.0,0,0,5,22.0,7406.0,1550-1950  sq.ft.,1.15  - 1.44 Cr,15.0,0.0,1.0,,,,1,22.582263,88.490696,orbit urban park,2,2,0.0
2.0,1,4.0,7878.0,0,0,5,15.0,7878.0,1980 sq.ft.,1.56 Cr,49.0,0.0,1.0,,,,2,22.595151338046,88.397327030894,natural luxuria,2,2,0.0
2.0,1,3.0,8046.0,0,0,5,15.0,8046.0,1740 sq.ft.,1.4 Cr,49.0,0.0,1.0,,,,2,22.595151338046,88.397327030894,natural luxuria,2,2,0.0
2.0,1,3.0,5901.0,0,0,5,20.0,5901.0,802-911  sq.ft.,47.33  - 53.76 L,15.0,0.0,1.0,,,,4,22.596618080885,88.262425366419,sunrise meadows,2,2,0.0
2.0,1,2.0,5901.0,0,0,5,20.0,5901.0,685-709  sq.ft.,40.42  - 41.84 L,15.0,0.0,1.0,,,,4,22.596618080885,88.262425366419,sunrise meadows,2,2,0.0
2.0,1,3.0,5215.0,0,0,5,19.0,5215.0,1130-1460  sq.ft.,60  - 75 L,11.0,0.0,1.0,,,,3,22.44213,88.29551,dtc sojon,2,2,0.0
2.0,1,2.0,5108.0,0,0,5,19.0,5108.0,880-960  sq.ft.,45  - 49 L,11.0,0.0,1.0,,,,3,22.44213,88.29551,dtc sojon,2,2,0.0
2.0,1,2.0,6831.0,0,0,5,20.0,6831.0,677-688  sq.ft.,45.26  - 48 L,8.0,0.0,1.0,,,,3,22.404246,88.412689,merlin skygaze,2,2,0.0
2.0,1,3.0,6168.0,0,0,5,14.0,6168.0,1083-1250  sq.ft.,66.18  - 76.18 L,8.0,0.0,1.0,,,,1,22.632642,88.479143,urban vista phase 1,2,2,0.0
2.0,1,2.0,5875.0,0,0,5,14.0,5875.0,800-1087  sq.ft.,47  - 63.86 L,8.0,0.0,1.0,,,,1,22.632642,88.479143,urban vista phase 1,2,2,0.0
2.0,1,4.0,12000.0,0,0,5,20.0,12000.0,2101-2387  sq.ft.,2.52  - 2.86 Cr,50.0,0.0,1.0,,,,3,22.50683,88.34573,muskan highrise the skylake,2,2,0.0
2.0,1,3.0,12000.0,0,0,5,20.0,12000.0,1755-1903  sq.ft.,2.11  - 2.28 Cr,50.0,0.0,1.0,,,,3,22.50683,88.34573,muskan highrise the skylake,2,2,0.0
2.0,1,4.0,14765.0,0,0,6,12.0,14765.0,1490 sq.ft.,2.2 Cr,15.0,0.0,1.0,1490.0,,,1,22.557147,88.398467,ps jiva,2,2,0.0
2.0,1,3.0,16182.0,0,0,6,12.0,16182.0,859-1116  sq.ft.,1.39  - 1.81 Cr,15.0,0.0,1.0,,,,1,22.557147,88.398467,ps jiva,2,2,0.0
2.0,1,4.0,10657.0,0,0,5,19.0,10657.0,1689-1967  sq.ft.,1.8  - 2.1 Cr,10.0,0.0,1.0,,,,3,22.492559,88.339088,morya,2,2,0.0
2.0,1,3.0,10427.0,0,0,5,19.0,10427.0,1036-1164  sq.ft.,1.08  - 1.21 Cr,10.0,0.0,1.0,,,,3,22.492559,88.339088,morya,2,2,0.0
2.0,1,3.0,9960.0,0,0,5,7.0,9960.0,918-1054  sq.ft.,96.94  - 98.68 L,11.0,0.0,1.0,,,,2,22.6289837,88.3780146,isha aagman,2,2,0.0
2.0,1,2.0,9449.0,0,0,5,7.0,9449.0,709 sq.ft.,67 L,11.0,0.0,1.0,,709.0,,2,22.6289837,88.3780146,isha aagman,2,2,0.0
2.0,1,3.0,5032.0,0,0,5,4.0,5032.0,681-830  sq.ft.,37  - 38.45 L,9.0,0.0,1.0,,,,3,22.364731,88.439948,merlin oikyo,2,2,0.0
2.0,1,2.0,4535.0,0,0,5,4.0,4535.0,502-576  sq.ft.,22.88  - 26 L,9.0,0.0,1.0,,,,3,22.364731,88.439948,merlin oikyo,2,2,0.0
2.0,1,3.0,4500.0,0,0,5,20.0,4500.0,1140-1215  sq.ft.,51.3  - 54.67 L,16.0,0.0,1.0,,,,3,22.45142485865,88.302085970769,realmark seasonss,2,2,0.0
2.0,1,2.0,4334.0,0,0,5,20.0,4334.0,925-937  sq.ft.,40.09  - 40.61 L,16.0,0.0,1.0,,,,3,22.45142485865,88.302085970769,realmark seasonss,2,2,0.0
2.0,1,3.0,8587.0,0,0,5,14.0,8587.0,733-791  sq.ft.,63 L Onwards,8.0,0.0,1.0,,,,3,22.441052,88.289201,orchard godrej se7en,2,2,0.0
2.0,1,2.0,7399.0,0,0,5,14.0,7399.0,536-693  sq.ft.,39.65 L Onwards,8.0,0.0,1.0,,,,3,22.441052,88.289201,orchard godrej se7en,2,2,0.0
2.0,1,3.0,5750.0,0,0,5,22.0,5750.0,1535-1671  sq.ft.,88.26  - 96.08 L,9.0,0.0,1.0,,,,1,22.55484,88.389641,active acres,2,2,0.0
2.0,1,2.0,5750.0,0,0,5,22.0,5750.0,1276-1346  sq.ft.,73.37  - 77.39 L,9.0,0.0,1.0,,,,1,22.55484,88.389641,active acres,2,2,0.0
2.0,1,3.0,4680.0,0,0,5,5.0,4680.0,1047 sq.ft.,49 L,9.0,0.0,1.0,,,,3,22.416169447987,88.405544280183,vindhya sparsh,2,2,0.0
2.0,1,2.0,4313.0,0,0,5,5.0,4313.0,881 sq.ft.,38 L,9.0,0.0,1.0,,,,3,22.416169447987,88.405544280183,vindhya sparsh,2,2,0.0
2.0,1,4.0,5951.0,0,0,5,8.0,5951.0,2136-2159  sq.ft.,1.27  - 1.28 Cr,13.0,0.0,1.0,,,,4,22.603706659572,88.349637446026,sarvalom,2,2,0.0
2.0,1,3.0,5951.0,0,0,5,8.0,5951.0,1391-1506  sq.ft.,82.78  - 89.62 L,13.0,0.0,1.0,,,,4,22.603706659572,88.349637446026,sarvalom,2,2,0.0
2.0,1,3.0,5565.0,0,0,5,10.0,5565.0,1168-1204  sq.ft.,65  - 67 L,14.0,0.0,1.0,,,,1,22.6381,88.45597,purti aroma,2,2,0.0
2.0,1,2.0,5701.0,0,0,5,10.0,5701.0,877-900  sq.ft.,50  - 51.31 L,14.0,0.0,1.0,,,,1,22.6381,88.45597,purti aroma,2,2,0.0
2.0,1,3.0,4609.0,0,0,5,12.0,4609.0,960-1030  sq.ft.,44.25  - 47.47 L,15.0,0.0,1.0,,,,4,22.555101,88.311931,solaris shalimar,2,2,0.0
2.0,1,2.0,4659.0,0,0,5,12.0,4659.0,630-910  sq.ft.,29.35  - 42.4 L,15.0,0.0,1.0,,,,4,22.555101,88.311931,solaris shalimar,2,2,0.0
2.0,1,4.0,6437.0,0,0,5,0.0,6437.0,1631-2000  sq.ft.,1.05  - 1.29 Cr,15.0,0.0,0.0,,,,3,22.39771,88.41462,southern vista,2,0,0.0
2.0,1,3.0,6639.0,0,0,5,0.0,6639.0,1408-1475  sq.ft.,93.51  - 97.95 L,15.0,0.0,0.0,,,,3,22.39771,88.41462,southern vista,2,0,0.0
2.0,1,3.0,3506.0,0,0,5,16.0,3506.0,1007-1009  sq.ft.,34.63  - 36.07 L,8.0,0.0,1.0,,,,4,22.69823,88.34427,urban lakes,2,2,0.0
2.0,1,2.0,3355.0,0,0,5,16.0,3355.0,712-870  sq.ft.,23.69  - 29.33 L,8.0,0.0,1.0,,,,4,22.69823,88.34427,urban lakes,2,2,0.0
2.0,1,5.0,5924.0,0,0,5,0.0,5924.0,1836-1877  sq.ft.,1.09  - 1.11 Cr,13.0,0.0,0.0,,,,3,22.38658,88.418265,siddha suburbia bungalow,2,0,0.0
2.0,1,3.0,5617.0,0,0,5,0.0,5617.0,1424-1443  sq.ft.,80  - 81.07 L,13.0,0.0,0.0,,,,3,22.38658,88.418265,siddha suburbia bungalow,2,0,0.0
2.0,1,3.0,4601.0,0,0,5,20.0,4601.0,1215-1219  sq.ft.,56  - 56 L,15.0,0.0,1.0,,,,4,22.615187,88.28766,joyville western heights,2,2,0.0
2.0,1,2.0,4425.0,0,0,5,20.0,4425.0,911-919  sq.ft.,40.5  - 40.5 L,15.0,0.0,1.0,,,,4,22.615187,88.28766,joyville western heights,2,2,0.0
2.0,1,4.0,7400.0,0,0,6,7.0,7400.0,1884-2000  sq.ft.,1.39  - 1.48 Cr,15.0,0.0,1.0,,,,3,22.527656,88.389844,sugam habitat,2,2,0.0
2.0,1,3.0,7400.0,0,0,6,7.0,7400.0,1304-1650  sq.ft.,96.5 L - 1.22 Cr,15.0,0.0,1.0,,,,3,22.527656,88.389844,sugam habitat,2,2,0.0
2.0,1,3.0,5953.0,0,0,6,19.0,5953.0,1243-1444  sq.ft.,74  - 85.96 L,8.0,0.0,1.0,,,,1,22.625582,88.490761,siddha happyville,2,2,0.0
2.0,1,2.0,5837.0,0,0,6,19.0,5837.0,908-1125  sq.ft.,53  - 65.67 L,8.0,0.0,1.0,,,,1,22.625582,88.490761,siddha happyville,2,2,0.0
1.0,1,1.0,2939.0,4,0,2,3.0,2939.0,466 sq.ft.,13.7 L,,1.0,2.0,,,,3,22.435827,88.480614,bga amrita abashan 1,2,2,45.699999999999996
0.0,0,2.0,27.0,4,2,3,4.0,27.0,550 sq.ft.,"15,000",50.0,1.0,4.0,550.0,,,3,22.503492,88.38142,mrinalini ii,1,2,15.2
0.0,0,2.0,7.0,2,0,2,5.0,7.0,1050 sq.ft.,"8,500",19.0,1.0,3.0,950.0,1050.0,,4,22.89188,88.39675,shuksharee,1,2,0.0
0.0,0,2.0,8.0,2,7,3,2.0,8.0,1200 sq.ft.,"10,500",26.0,1.0,0.0,,,1200.0,3,22.449487,88.395542,kamalgazi flyover,1,0,16.4
0.0,0,2.0,10.0,4,5,1,4.0,10.0,650 sq.ft.,"8,000",49.0,1.0,3.0,500.0,650.0,,2,22.612577661545,88.433242494814,,1,1,0.0
0.0,0,2.0,10.0,4,4,2,3.0,10.0,950 sq.ft.,"10,000",48.0,2.0,2.0,900.0,950.0,,2,22.629086,88.39047,on request,1,1,0.0
1.0,1,,1538.0,0,3,0,2.0,1538.0,1170 sq.ft.,18 L,25.0,0.0,0.0,,,1170.0,3,22.45759,88.41112,,2,3,0.0
0.0,0,2.0,17.0,2,3,3,2.0,17.0,700 sq.ft.,"12,000",45.0,1.0,0.0,,700.0,,3,22.477387,88.316681,,1,1,7.8
0.0,0,1.0,27.0,4,0,2,4.0,27.0,500 sq.ft.,"13,500",49.0,1.0,2.0,500.0,,,3,22.533,88.359,narayan apartments,1,2,9.5
1.0,1,1.0,2727.0,4,0,1,2.0,2727.0,550 sq.ft.,14 L,50.0,0.0,0.0,,,550.0,3,22.479481006940464,88.37287553274763,,2,0,5.9
0.0,0,2.0,7.0,2,0,3,1.0,7.0,650 sq.ft.,"5,000",9.0,1.0,0.0,,,650.0,3,22.51,88.23,,1,0,7.8
0.0,0,3.0,22.0,2,8,6,14.0,22.0,700 sq.ft.,"16,000",35.0,1.0,7.0,700.0,,,1,22.6006912,88.4694535,bengal shapoorji shukhobristhi,1,2,61.5
0.0,0,2.0,13.0,4,0,2,6.0,13.0,941 sq.ft.,"11,000",19.0,1.0,4.0,941.0,,,4,22.677236,88.348637,parivar reign,1,2,43.699999999999996
1.0,1,2.0,2712.0,4,0,1,5.0,2712.0,848 sq.ft.,23 L,1.0,1.0,5.0,,678.0,,3,22.4230114,88.3960899,rupayan su casa twins,2,2,82.3
1.0,1,1.0,1962.0,2,8,2,1.0,1962.0,1070 sq.ft.,21 L,14.0,1.0,0.0,,,1070.0,4,22.72181,88.34009,,2,0,0.0
1.0,1,3.0,1750.0,0,1,2,4.0,1750.0,1200 sq.ft.,21 L,17.0,2.0,4.0,900.0,1000.0,,4,22.674585,88.339813,moonlight apartments,2,2,0.0
1.0,1,2.0,3960.0,2,3,1,4.0,3960.0,1010 sq.ft.,40 L,50.0,1.0,2.0,,,,2,22.61059,88.41494,apartment,2,2,7.8
1.0,1,,6943.0,0,2,0,4.0,6943.0,3226 sq.ft.,2.24 Cr,28.0,0.0,0.0,,,3226.0,1,22.60134,88.471506,hidco plot/aa2/ 2side open,2,3,5.9
1.0,1,2.0,5000.0,2,8,5,5.0,5000.0,870 sq.ft.,43.5 L,42.0,1.0,1.0,,,,2,22.5735314,88.4331189,purva falguni,2,2,21.3
0.0,0,3.0,22.0,2,0,1,8.0,22.0,1210 sq.ft.,"27,000",48.0,1.0,5.0,800.0,,,1,22.553159,88.392711,purti jewel,1,2,82.89999999999999
2.0,1,4.0,7100.0,0,0,5,15.0,7100.0,1980 sq.ft.,1.41 Cr,49.0,0.0,1.0,,,,2,22.595151338046,88.397327030894,natural luxuria,2,2,0.0
2.0,1,3.0,7100.0,0,0,5,15.0,7100.0,1740 sq.ft.,1.24 Cr,49.0,0.0,1.0,,,,2,22.595151338046,88.397327030894,natural luxuria,2,2,0.0
2.0,1,4.0,11623.0,0,0,5,25.0,11623.0,2581 sq.ft.,3 Cr,41.0,0.0,1.0,,,,1,22.58172,88.46404,srijan town square,2,2,0.0
2.0,1,3.0,12672.0,0,0,5,25.0,12672.0,1815 sq.ft.,2.3 Cr,41.0,0.0,1.0,,,,1,22.58172,88.46404,srijan town square,2,2,0.0
0.0,0,4.0,15.0,4,0,1,6.0,15.0,1500 sq.ft.,"23,000",49.0,1.0,1.0,,,,2,22.61678,88.42746,landscape 1,1,2,0.0
2.0,1,4.0,11841.0,0,0,5,19.0,11841.0,1689 sq.ft.,2 Cr,10.0,0.0,1.0,,1689.0,,3,22.492559,88.339088,morya,2,2,0.0
2.0,1,3.0,12548.0,0,0,5,19.0,12548.0,1036 sq.ft.,1.3 Cr,10.0,0.0,1.0,,1036.0,,3,22.492559,88.339088,morya,2,2,0.0
2.0,1,4.0,7404.0,0,0,5,22.0,7404.0,2350 sq.ft.,1.74 Cr,15.0,0.0,1.0,,,,1,22.582263,88.490696,orbit urban park,2,2,0.0
2.0,1,3.0,7419.0,0,0,5,22.0,7419.0,1550 sq.ft.,1.15 Cr,15.0,0.0,1.0,,,,1,22.582263,88.490696,orbit urban park,2,2,0.0
2.0,1,4.0,14765.0,0,0,6,12.0,14765.0,1490 sq.ft.,2.2 Cr,15.0,0.0,1.0,1490.0,,,1,22.557147,88.398467,ps jiva,2,2,0.0
2.0,1,3.0,16182.0,0,0,6,12.0,16182.0,859 sq.ft.,1.39 Cr,15.0,0.0,1.0,859.0,,,1,22.557147,88.398467,ps jiva,2,2,0.0
1.0,1,,60000.0,0,0,0,,60000.0,300 sq.ft.,1.8 Cr,11.0,0.0,0.0,,,300.0,1,22.569,88.510296,,2,3,0.0
1.0,1,3.0,11032.0,0,7,6,24.0,11032.0,1133 sq.ft.,1.25 Cr,8.0,2.0,10.0,,,,1,22.548158,88.382573,flora fountain,2,2,108.09999999999998
1.0,1,2.0,5073.0,4,7,3,1.0,5073.0,887 sq.ft.,45 L,49.0,1.0,1.0,,,,2,22.62946,88.42207,niharika apartment,2,2,32.8
0.0,0,2.0,34.0,1,0,2,4.0,34.0,720 sq.ft.,"25,000",50.0,0.0,3.0,720.0,,,0,22.55654,88.37128,new building ,1,2,8.1
1.0,3,3.0,9183.0,4,7,3,4.0,9183.0,980 sq.ft.,90 L,50.0,1.0,2.0,980.0,,,3,22.519587,88.376107,neelachal abasan chs,2,2,61.5
0.0,0,3.0,29.0,1,2,1,22.0,29.0,1533 sq.ft.,"46,000",37.0,2.0,7.0,1030.0,1253.0,,1,22.5907048,88.4587902,sunrise green,1,2,131.1
1.0,1,2.0,4923.0,4,5,3,5.0,4923.0,914 sq.ft.,45 L,35.0,1.0,3.0,,,,1,22.6327207,88.4505331,akshara whispering willows,2,2,100.79999999999998
1.0,1,2.0,4266.0,2,8,6,4.0,4266.0,750 sq.ft.,32 L,48.0,1.0,2.0,,,,3,22.473451,88.368155,standalone apartment,2,2,3.5
1.0,1,3.0,4632.0,2,3,2,12.0,4632.0,1360 sq.ft.,63 L,14.0,1.0,1.0,,,,3,22.43858,88.395019,rajwada springfield,2,2,91.89999999999999
1.0,1,2.0,5250.0,4,0,6,3.0,5250.0,710 sq.ft.,37.28 L,48.0,1.0,3.0,,710.0,,3,22.4793162,88.337201,the nest appartment,2,2,33.4
1.0,1,3.0,4166.0,2,0,1,3.0,4166.0,1200 sq.ft.,50 L,49.0,1.0,3.0,1200.0,,,3,22.4978086,88.3093517,ranikuthi apartments natunpara,2,2,18.2
1.0,1,3.0,7174.0,2,7,5,3.0,7174.0,1338 sq.ft.,96 L,49.0,1.0,2.0,,,,3,22.4927324733,88.403800425,alankar apartment ,2,2,43.1
1.0,1,2.0,9684.0,0,0,1,5.0,9684.0,950 sq.ft.,92 L,50.0,2.0,4.0,,,,3,22.532002,88.371851,palm avenue,2,2,18.7
1.0,1,1.0,3200.0,2,3,1,3.0,3200.0,500 sq.ft.,16 L,49.0,0.0,1.0,,500.0,,2,22.473871,88.375145,ram1,2,2,0.0
1.0,1,3.0,6132.0,4,7,2,5.0,6132.0,1156 sq.ft.,52 L,1.0,2.0,3.0,848.0,,,3,22.416875,88.400177,white meadows,2,2,116.6
1.0,1,4.0,9545.0,2,8,6,10.0,9545.0,2200 sq.ft.,2.1 Cr,5.0,2.0,7.0,,,,1,22.6222953,88.4407903,arch starwood,2,2,113.2
1.0,1,3.0,2903.0,4,8,1,4.0,2903.0,1636 sq.ft.,47.5 L,29.0,1.0,3.0,,,,2,22.7719715,88.3734699,shivam apartment barrackpore,2,2,41.4
1.0,1,4.0,13069.0,2,7,6,16.0,13069.0,1010 sq.ft.,1.32 Cr,15.0,1.0,15.0,1010.0,,,1,22.5539607,88.3710407,the soul,2,2,87.39999999999999
1.0,3,2.0,5989.0,2,2,6,11.0,5989.0,793 sq.ft.,47.5 L,8.0,2.0,10.0,793.0,,,1,22.6006912,88.4694535,swan court,2,2,54.5
0.0,0,2.0,20.0,4,7,3,4.0,20.0,1000 sq.ft.,"20,000",16.0,2.0,4.0,,,,3,22.445822,88.399614,jain dream park,1,2,111.3
1.0,1,2.0,5428.0,2,3,5,4.0,5428.0,525 sq.ft.,28.5 L,25.0,1.0,1.0,525.0,,,1,22.715388,88.378133,meera bhuneshwri kunj,2,2,23.2
1.0,1,2.0,7466.0,2,7,1,14.0,7466.0,906 sq.ft.,56 L,11.0,1.0,10.0,,750.0,,2,22.6679074,88.375726,space aurum,2,2,118.39999999999999
1.0,1,4.0,10583.0,2,7,5,11.0,10583.0,1880 sq.ft.,1.45 Cr,8.0,2.0,10.0,,1370.0,,2,22.621845669308,88.380510050037,orbit lumiere,2,2,103.0
0.0,0,3.0,15.0,4,3,6,4.0,15.0,1200 sq.ft.,"18,000",38.0,2.0,3.0,1200.0,,,1,22.576142,88.465659,prime housing,1,2,17.6
0.0,0,2.0,21.0,4,2,6,13.0,21.0,915 sq.ft.,"18,000",13.0,1.0,7.0,619.0,718.0,,3,22.4471499,88.297259,madgul antaraa,1,2,48.599999999999994
1.0,1,3.0,9500.0,4,0,1,17.0,9500.0,2000 sq.ft.,1.9 Cr,49.0,2.0,1.0,1610.0,1896.0,,3,22.4927324733,88.403800425,avidipta housing complex,2,2,0.0
1.0,1,2.0,4911.0,0,2,2,11.0,4911.0,957 sq.ft.,47 L,15.0,1.0,2.0,,,,1,22.589017,88.51032,magnolia sky view,2,2,61.19999999999999
0.0,0,3.0,34.0,4,7,3,35.0,34.0,1458 sq.ft.,"50,000",15.0,1.0,11.0,1116.0,1240.0,,3,22.5026325,88.3664528,south city,1,2,61.5
1.0,1,3.0,8559.0,4,5,1,7.0,8559.0,993 sq.ft.,85 L,15.0,1.0,5.0,,,,1,22.6276049,88.4455799,urban greens phase 1,2,2,113.79999999999998
1.0,1,2.0,4200.0,4,2,6,5.0,4200.0,920 sq.ft.,38.64 L,50.0,1.0,5.0,,,,2,22.6187114,88.4102457,shiv shakti apartment,2,2,41.199999999999996
1.0,1,2.0,3194.0,2,0,1,1.0,3194.0,720 sq.ft.,23 L,50.0,1.0,0.0,,720.0,,2,22.606712,88.421797,tara maa apartment,2,2,0.0
1.0,1,3.0,5000.0,2,7,6,6.0,5000.0,1136 sq.ft.,56.8 L,50.0,1.0,4.0,,,,2,22.61059,88.41494,sarada apartment,2,2,9.5
1.0,1,2.0,8234.0,1,2,1,18.0,8234.0,1008 sq.ft.,83 L,49.0,1.0,10.0,720.0,834.0,,3,22.4927324733,88.403800425,avidipta housing complex,2,2,61.5
1.0,3,2.0,6250.0,2,5,2,4.0,6250.0,720 sq.ft.,35 L,49.0,1.0,1.0,560.0,610.0,,3,22.49194,88.393071,ambuja udita,2,2,47.8
0.0,0,3.0,24.0,2,7,1,17.0,24.0,1428 sq.ft.,"35,000",49.0,2.0,11.0,1210.0,1347.0,,3,22.492816,88.3984817,avidipta housing complex,1,2,46.599999999999994
0.0,0,1.0,40.0,1,6,1,4.0,40.0,500 sq.ft.,"20,000",49.0,1.0,0.0,360.0,427.0,,3,22.4927324733,88.403800425,avidipta housing complex,1,2,39.9
1.0,1,3.0,7906.0,2,4,2,27.0,7906.0,1328 sq.ft.,1.05 Cr,42.0,1.0,14.0,1180.0,1210.0,,3,22.548114,88.4004968,hiland park,2,2,61.5
0.0,0,3.0,35.0,2,7,1,45.0,35.0,1965 sq.ft.,"70,000",15.0,1.0,17.0,1610.0,1810.0,,3,22.548114,88.4004968,urbana,1,2,47.5
1.0,1,2.0,4929.0,2,3,1,4.0,4929.0,852 sq.ft.,42 L,7.0,1.0,1.0,639.0,,,1,22.641998,88.466071,freshia,2,2,70.60000000000001
1.0,1,3.0,6954.0,1,2,2,6.0,6954.0,1366 sq.ft.,95 L,39.0,2.0,4.0,1048.0,,,1,22.627175,88.444573,srijan heritage enclave,2,2,103.39999999999999
1.0,1,1.0,5333.0,2,2,1,5.0,5333.0,450 sq.ft.,24 L,30.0,1.0,1.0,,,,1,22.57539,88.47979,shapoorji sukhobrishti,2,2,42.599999999999994
1.0,1,2.0,4410.0,4,0,6,4.0,4410.0,1111 sq.ft.,49 L,22.0,2.0,1.0,,,,1,22.586910964617,88.489379882812,team taurus wow,2,2,45.400000000000006
1.0,1,2.0,7522.0,4,3,6,4.0,7522.0,1130 sq.ft.,85 L,41.0,1.0,4.0,,,,1,22.581047,88.462231,allure,2,2,24.6
1.0,1,3.0,4508.0,4,7,1,4.0,4508.0,1220 sq.ft.,55 L,26.0,1.0,3.0,1220.0,,,1,22.6098785,88.4960793,mangolia grand,2,2,103.99999999999999
0.0,0,2.0,3.0,1,5,3,2.0,3.0,800 sq.ft.,"2,500/Bed",40.0,1.0,0.0,,800.0,,2,22.641737,88.4394797,,0,1,11.3
0.0,0,3.0,2.0,1,0,1,,2.0,1000 sq.ft.,"2,000/Bed",20.0,1.0,0.0,900.0,,1000.0,2,22.6683782,88.384625,,0,0,11.8
1.0,1,2.0,5857.0,4,8,1,2.0,5857.0,700 sq.ft.,41 L,49.0,1.0,2.0,700.0,,,3,22.497349,88.308541,anandamayi apartment,2,2,0.0
1.0,1,2.0,2817.0,4,7,2,3.0,2817.0,905 sq.ft.,25.5 L,43.0,2.0,3.0,,,,2,22.6343602,88.4388835,aranyak apartment,2,2,21.8
1.0,1,3.0,9569.0,2,0,5,18.0,9569.0,1254 sq.ft.,1.2 Cr,48.0,1.0,8.0,,1254.0,,3,22.48192,88.3255,aagaman by rajat,2,2,72.3
1.0,1,,349.0,0,7,0,4.0,349.0,1500 sq.ft.,5.24 L,12.0,0.0,0.0,,,1500.0,3,22.4439029807,88.2978736068,joka abasan,2,3,28.400000000000002
1.0,1,,833.0,0,7,0,3.0,833.0,1080 sq.ft.,9 L,14.0,0.0,0.0,,,1080.0,3,22.457216,88.298579,sam sai niwas,2,3,28.400000000000002
1.0,1,,833.0,0,8,0,3.0,833.0,1440 sq.ft.,12 L,18.0,0.0,0.0,,,1440.0,3,22.4606071,88.3129969,sai niwas,2,3,28.400000000000002
1.0,1,,347.0,0,5,0,4.0,347.0,1400 sq.ft.,4.86 L,18.0,0.0,0.0,,,1400.0,3,22.4606071,88.3129969,joka abasan,2,3,28.400000000000002
1.0,1,,347.0,0,5,0,4.0,347.0,1440 sq.ft.,5 L,18.0,0.0,0.0,,,1440.0,3,22.4606071,88.3129969,joka abasan,2,3,28.400000000000002
1.0,1,,402.0,0,7,0,4.0,402.0,1800 sq.ft.,7.25 L,49.0,0.0,0.0,,,1800.0,3,22.536025,88.35469,joka abasan ,2,3,28.400000000000002
1.0,1,3.0,3937.0,1,0,6,3.0,3937.0,1270 sq.ft.,42 L,50.0,2.0,1.0,,,,3,22.510931,88.385543,on request,2,2,0.0
1.0,1,2.0,3303.0,1,5,2,3.0,3303.0,908 sq.ft.,30 L,29.0,1.0,2.0,908.0,,,2,22.756078,88.377017,sumangalapuri,2,2,32.400000000000006
1.0,1,,2238.0,0,2,0,5.0,2238.0,1340 sq.ft.,30 L,34.0,0.0,0.0,,,1340.0,1,22.6328754,88.4458035,dashdrone,2,3,5.9
1.0,1,5.0,3666.0,2,5,3,3.0,3666.0,1800 sq.ft.,66 L,18.0,2.0,2.0,1400.0,1500.0,,3,22.46376,88.30718,standalone building,2,2,25.7
1.0,1,2.0,3292.0,2,2,1,4.0,3292.0,638 sq.ft.,20 L,49.0,1.0,3.0,638.0,,,3,22.4927324733,88.403800425,,2,1,13.7
0.0,0,3.0,14.0,4,4,1,6.0,14.0,1500 sq.ft.,"22,000",48.0,1.0,1.0,1500.0,,,2,22.61003,88.42998,landscape 1,1,2,0.0
0.0,0,1.0,12.0,4,0,2,2.0,12.0,400 sq.ft.,"5,000",48.0,1.0,0.0,,,400.0,2,22.6315862,88.4294838,,1,0,0.0
1.0,1,22.0,3636.0,2,3,5,5.0,3636.0,11000 sq.ft.,4 Cr,28.0,4.0,0.0,,11000.0,,1,22.60134,88.471506,,2,0,56.099999999999994
1.0,1,,381.0,0,0,0,3.0,381.0,1800 sq.ft.,6.88 L,12.0,0.0,0.0,,,1800.0,3,22.440462,88.253225,raspunja city,2,3,15.2
1.0,1,,190.0,0,0,0,,190.0,1440 sq.ft.,2.75 L,12.0,0.0,0.0,,,1440.0,3,22.4439029807,88.2978736068,,2,3,7.4
1.0,1,,381.0,0,2,0,,381.0,2160 sq.ft.,8.25 L,12.0,0.0,0.0,,,2160.0,3,22.4439029807,88.2978736068,,2,3,15.2
1.0,1,,381.0,0,2,0,0.0,381.0,1800 sq.ft.,6.88 L,12.0,0.0,0.0,,,1800.0,3,22.4439029807,88.2978736068,,2,3,15.2
0.0,0,2.0,7.0,2,8,3,2.0,7.0,700 sq.ft.,"6,500",18.0,0.0,0.0,,,,3,22.4606071,88.31299690000003,,1,1,0.0
1.0,1,2.0,2500.0,2,8,1,4.0,2500.0,756 sq.ft.,18.9 L,12.0,1.0,2.0,605.0,,,4,22.882471,88.37341,nb aashirwad apartment,2,2,32.8
